img_path,pred_color1,pred_color2,hsv0_h,hsv0_s,hsv0_v,hsv1_h,hsv1_s,hsv1_v,hex0,hex1,ratio0,ratio1,center_ratio,margin_ratio
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(克血糖)ACARbose 100mg tab\S__49496212_0.jpg,黃色,紅色,52,108,237,48,119,109,#eddf89,#6d633a,0.526,0.474,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(克血糖)ACARbose 100mg tab\S__49496213_0.jpg,黃色,,52,109,236,,,,#ecdd87,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propranolol 40mg tab\S__49496196_0.jpg,白色,,258,74,250,,,,#c7b1fa,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propranolol 40mg tab\S__49496197_0.jpg,白色,,278,74,217,,,,#c19ad9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propranolol 40mg tab\S__49496198_0.jpg,白色,紫色,334,68,247,336,83,221,#f7b5d2,#dd95b2,0.687,0.313,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propranolol 40mg tab\S__49496199_0.jpg,紫色,,330,83,175,,,,#af7693,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propranolol 40mg tab\S__49496200_0.jpg,透明,,334,81,183,,,,#b77d97,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propranolol 40mg tab\S__49496201_0.jpg,白色,,4,59,253,,,,#fdc5c2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propranolol 40mg tab\S__49496202_0.jpg,透明,,358,81,198,,,,#c68789,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propranolol 40mg tab\S__49496204_0.jpg,紅色,,0,100,181,,,,#b56e6e,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Xigduo(Dapagliflozin 10mg＋Metformin 1000mg) XR Tab.\S__49496184_0.jpg,白色,,40,61,249,,,,#f9e5bd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Xigduo(Dapagliflozin 10mg＋Metformin 1000mg) XR Tab.\S__49496186_0.jpg,白色,,42,59,249,,,,#f9e7bf,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Xigduo(Dapagliflozin 10mg＋Metformin 1000mg) XR Tab.\S__49496187_0.jpg,透明,,36,81,186,,,,#baa27f,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Xigduo(Dapagliflozin 10mg＋Metformin 1000mg) XR Tab.\S__49496188_0.jpg,透明,紅色,36,74,178,38,95,148,#b29d7e,#947f5d,0.622,0.378,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Xigduo(Dapagliflozin 10mg＋Metformin 1000mg) XR Tab.\S__49496189_0.jpg,透明,,34,78,184,,,,#b8a080,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Xigduo(Dapagliflozin 10mg＋Metformin 1000mg) XR Tab.\S__49496190_0.jpg,透明,,34,77,188,,,,#bca483,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Xigduo(Dapagliflozin 10mg＋Metformin 1000mg) XR Tab.\S__49496191_0.jpg,紅色,,38,116,194,,,,#c2a16a,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Xigduo(Dapagliflozin 10mg＋Metformin 1000mg) XR Tab.\S__49496192_0.jpg,紅色,,36,118,190,,,,#be9c66,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ketosteril 600mg tab\S__49496179_0.jpg,白色,,60,64,238,,,,#eeeeb2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ketosteril 600mg tab\S__49496181_0.jpg,白色,,62,37,254,,,,#fdfed9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ketosteril 600mg tab\S__49496182_0.jpg,白色,,60,75,238,,,,#eeeea8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ketosteril 600mg tab\S__49496183_0.jpg,黃色,,54,109,250,,,,#faf18f,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(合60mg)Herbesser 60mg tab\S__49496170_0.jpg,白色,,252,10,252,,,,#f4f2fc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(合60mg)Herbesser 60mg tab\S__49496172_0.jpg,白色,,258,10,253,,,,#f6f3fd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(合60mg)Herbesser 60mg tab\S__49496173_0.jpg,白色,,246,22,230,244,24,198,#d4d2e6,#b4b3c6,0.633,0.367,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(合60mg)Herbesser 60mg tab\S__49496174_0.jpg,白色,,240,20,237,,,,#dadaed,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(合60mg)Herbesser 60mg tab\S__49496175_0.jpg,白色,,244,19,245,,,,#e4e3f5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(合60mg)Herbesser 60mg tab\S__49496176_0.jpg,白色,,236,31,247,,,,#d9dbf7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(合60mg)Herbesser 60mg tab\S__49496177_0.jpg,白色,,246,27,229,,,,#cfcde5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(合60mg)Herbesser 60mg tab\S__49496178_0.jpg,白色,,246,23,231,248,28,200,#d4d2e7,#b5b2c8,0.567,0.433,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Fenofibrate 160mg tab\S__49496161_0.jpg,白色,,240,21,245,244,25,200,#e1e1f5,#b5b4c8,0.618,0.382,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Fenofibrate 160mg tab\S__49496163_0.jpg,白色,,244,17,238,,,,#dfdeee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Fenofibrate 160mg tab\S__49496164_0.jpg,白色,,218,31,252,,,,#dde8fc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Fenofibrate 160mg tab\S__49496165_0.jpg,白色,,224,36,252,,,,#d8e1fc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Fenofibrate 160mg tab\S__49496166_0.jpg,白色,,50,6,253,,,,#fdfcf7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Fenofibrate 160mg tab\S__49496167_0.jpg,白色,,52,17,251,,,,#fbf9ea,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Fenofibrate 160mg tab\S__49496168_0.jpg,白色,,46,26,235,42,30,193,#ebe5d3,#c1baaa,0.576,0.424,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Fenofibrate 160mg tab\S__49496169_0.jpg,白色,,44,27,240,,,,#f0e9d7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Otilonium  40mg tab\S__49496156_0.jpg,白色,,238,33,238,238,37,192,#cfd0ee,#a4a5c0,0.575,0.425,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Otilonium  40mg tab\S__49496158_0.jpg,白色,,40,9,252,,,,#fcf9f3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Otilonium  40mg tab\S__49496159_0.jpg,白色,,226,30,248,,,,#dbe2f8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Otilonium  40mg tab\S__49496160_0.jpg,白色,灰色,46,23,221,46,23,180,#ddd8c9,#b4b0a4,0.599,0.401,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(平脂)PiTaVaStaTin  4mg tab\S__49496147_0.jpg,白色,,240,24,244,240,28,199,#ddddf4,#b1b1c7,0.673,0.327,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(平脂)PiTaVaStaTin  4mg tab\S__49496149_0.jpg,白色,,242,27,229,246,29,192,#cecde5,#acaac0,0.657,0.343,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(平脂)PiTaVaStaTin  4mg tab\S__49496150_0.jpg,白色,,52,15,253,,,,#fdfbee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(平脂)PiTaVaStaTin  4mg tab\S__49496151_0.jpg,白色,,50,17,252,,,,#fcf9eb,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(平脂)PiTaVaStaTin  4mg tab\S__49496152_0.jpg,灰色,白色,38,34,164,38,22,218,#a49c8e,#dad3c7,0.355,0.645,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(平脂)PiTaVaStaTin  4mg tab\S__49496153_0.jpg,白色,,226,28,251,,,,#dfe6fb,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(平脂)PiTaVaStaTin  4mg tab\S__49496154_0.jpg,白色,灰色,34,21,226,32,26,184,#e2dacf,#b8afa5,0.521,0.479,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(平脂)PiTaVaStaTin  4mg tab\S__49496155_0.jpg,白色,,40,24,237,42,24,204,#ede6d7,#ccc6b9,0.567,0.433,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Desloratadine 5mg tab\S__49496136_0.jpg,白色,,60,4,253,,,,#fdfdf9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Desloratadine 5mg tab\S__49496138_0.jpg,白色,,54,9,252,,,,#fcfbf3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Desloratadine 5mg tab\S__49496139_0.jpg,白色,,256,12,236,,,,#e4e1ec,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Desloratadine 5mg tab\S__49496140.jpg,白色,,266,8,233,,,,#e5e2e9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Desloratadine 5mg tab\S__49496141.jpg,白色,,42,21,230,,,,#e6e0d3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Desloratadine 5mg tab\S__49496142.jpg,白色,,40,24,238,,,,#eee7d8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Desloratadine 5mg tab\S__49496143.jpg,白色,,244,22,237,,,,#dad9ed,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Desloratadine 5mg tab\S__49496144.jpg,白色,,248,23,234,,,,#d8d5ea,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pipoxolan HCL 10mg tab\S__49496127_0.jpg,透明,,150,50,187,,,,#96bba8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pipoxolan HCL 10mg tab\S__49496129_0.jpg,透明,,150,53,167,,,,#84a796,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pipoxolan HCL 10mg tab\S__49496130_0.jpg,透明,,98,78,177,,,,#8fb17b,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pipoxolan HCL 10mg tab\S__49496131_0.jpg,透明,,110,66,175,,,,#8aaf82,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pipoxolan HCL 10mg tab\S__49496132_0.jpg,白色,,94,65,251,,,,#d7fbbb,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pipoxolan HCL 10mg tab\S__49496133_0.jpg,白色,,96,74,233,,,,#c0e9a5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pipoxolan HCL 10mg tab\S__49496134_0.jpg,白色,,94,67,197,,,,#a8c591,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pipoxolan HCL 10mg tab\S__49496135_0.jpg,透明,,94,80,168,,,,#8aa873,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(6.25mg) CarVeDilol 6.25mg tab\S__49496118_0.jpg,白色,,340,7,212,,,,#d4ced0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(6.25mg) CarVeDilol 6.25mg tab\S__49496120_0.jpg,白色,,330,7,227,,,,#e3dde0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(6.25mg) CarVeDilol 6.25mg tab\S__49496121_0.jpg,白色,,46,17,249,,,,#f9f5e8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(6.25mg) CarVeDilol 6.25mg tab\S__49496122_0.jpg,白色,,52,34,254,,,,#fef9dc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(6.25mg) CarVeDilol 6.25mg tab\S__49496123_0.jpg,白色,,30,17,214,,,,#d6cfc8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(6.25mg) CarVeDilol 6.25mg tab\S__49496124_0.jpg,白色,,30,7,226,,,,#e2dfdc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(6.25mg) CarVeDilol 6.25mg tab\S__49496125_0.jpg,白色,,42,53,225,,,,#e1d3b2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(6.25mg) CarVeDilol 6.25mg tab\S__49496126_0.jpg,白色,,42,49,236,,,,#ecdebf,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Twynsta 二合一)Telmisartan 80mg Amlodipine 5mg\S__49496109_0.jpg,白色,灰色,52,9,218,14,44,180,#dad9d2,#b49c95,0.638,0.362,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Twynsta 二合一)Telmisartan 80mg Amlodipine 5mg\S__49496111_0.jpg,灰色,,68,11,164,70,11,134,#a3a49d,#858680,0.606,0.394,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Twynsta 二合一)Telmisartan 80mg Amlodipine 5mg\S__49496112_0.jpg,白色,灰色,48,23,225,46,23,185,#e1ddcd,#b9b5a8,0.592,0.408,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Twynsta 二合一)Telmisartan 80mg Amlodipine 5mg\S__49496113_0.jpg,白色,,60,3,252,,,,#fcfcf9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Twynsta 二合一)Telmisartan 80mg Amlodipine 5mg\S__49496114_0.jpg,灰色,,226,41,181,224,39,143,#989fb5,#797f8f,0.609,0.391,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Twynsta 二合一)Telmisartan 80mg Amlodipine 5mg\S__49496115_0.jpg,白色,,244,17,236,,,,#dddcec,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Twynsta 二合一)Telmisartan 80mg Amlodipine 5mg\S__49496116_0.jpg,白色,灰色,234,23,230,234,26,185,#d1d3e6,#a6a8b9,0.622,0.378,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Twynsta 二合一)Telmisartan 80mg Amlodipine 5mg\S__49496117_0.jpg,灰色,,228,38,174,,,,#9499ae,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(Minidiab)Glipizide 5mg tab\S__49496104_0.jpg,白色,,246,22,245,246,25,214,#e2e0f5,#c3c1d6,0.697,0.303,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(Minidiab)Glipizide 5mg tab\S__49496106_0.jpg,白色,,226,17,254,,,,#edf1fe,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(Minidiab)Glipizide 5mg tab\S__49496107.jpg,白色,,54,11,251,,,,#fbfaf0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(Minidiab)Glipizide 5mg tab\S__49496108_0.jpg,白色,,34,20,242,,,,#f2eadf,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pilocarpine 5mg tab\S__49496095_0.jpg,白色,,238,24,249,,,,#e2e3f9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pilocarpine 5mg tab\S__49496097_0.jpg,白色,,240,22,246,,,,#e1e1f6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pilocarpine 5mg tab\S__49496098_0.jpg,白色,,40,3,252,,,,#fcfbf9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pilocarpine 5mg tab\S__49496099_0.jpg,白色,,48,10,251,28,18,235,#fbf9f1,#ebe2da,0.655,0.345,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pilocarpine 5mg tab\S__49496100_0.jpg,白色,,234,23,239,234,24,198,#d9dbef,#b3b5c6,0.61,0.39,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pilocarpine 5mg tab\S__49496101_0.jpg,白色,,226,14,236,234,11,202,#dfe2ec,#c1c2ca,0.585,0.415,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pilocarpine 5mg tab\S__49496102_0.jpg,白色,,42,25,231,,,,#e7e0d0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Pilocarpine 5mg tab\S__49496103_0.jpg,白色,,40,31,233,,,,#e9e0cd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\拾憶Memantine 10mg tab\S__49496085_0.jpg,白色,灰色,256,13,224,264,14,181,#d8d5e0,#afabb5,0.614,0.386,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\拾憶Memantine 10mg tab\S__49496087_0.jpg,白色,,240,18,244,,,,#e3e3f4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\拾憶Memantine 10mg tab\S__49496088_0.jpg,白色,,252,5,253,,,,#f9f8fd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\拾憶Memantine 10mg tab\S__49496089_0.jpg,白色,,260,3,250,,,,#f8f7fa,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\拾憶Memantine 10mg tab\S__49496090_0.jpg,白色,,252,11,240,,,,#e8e6f0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\拾憶Memantine 10mg tab\S__49496091_0.jpg,白色,,226,18,252,,,,#eaeefc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\拾憶Memantine 10mg tab\S__49496092_0.jpg,白色,,240,23,233,,,,#d4d4e9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\拾憶Memantine 10mg tab\S__49496093_0.jpg,白色,,246,19,246,,,,#e6e4f6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Tranexamic Acid 250mg tab\S__49496075_0.jpg,白色,,270,4,231,,,,#e5e3e7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Tranexamic Acid 250mg tab\S__49496077_0.jpg,白色,,300,2,253,,,,#fdfbfd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Tranexamic Acid 250mg tab\S__49496078_0.jpg,白色,,60,12,254,,,,#fefef2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Tranexamic Acid 250mg tab\S__49496079_0.jpg,白色,,56,16,252,,,,#fcfbec,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Tranexamic Acid 250mg tab\S__49496080_0.jpg,白色,,30,4,242,,,,#f2f0ee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Tranexamic Acid 250mg tab\S__49496081_0.jpg,白色,,220,3,253,,,,#fafbfd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Tranexamic Acid 250mg tab\S__49496082_0.jpg,白色,,42,25,245,,,,#f5eedd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Tranexamic Acid 250mg tab\S__49496083_0.jpg,白色,,54,10,254,,,,#fefdf4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[60mg]Dextromethorphan tab(鋁箔 膠箔)\S__49496066_0.jpg,白色,,246,20,241,,,,#e0def1,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[60mg]Dextromethorphan tab(鋁箔 膠箔)\S__49496068_0.jpg,白色,,244,17,244,,,,#e5e4f4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[60mg]Dextromethorphan tab(鋁箔 膠箔)\S__49496069_0.jpg,白色,,260,3,252,,,,#faf9fc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[60mg]Dextromethorphan tab(鋁箔 膠箔)\S__49496070_0.jpg,白色,,260,3,253,,,,#fbfafd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[60mg]Dextromethorphan tab(鋁箔 膠箔)\S__49496071_0.jpg,白色,,244,13,250,,,,#eeedfa,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[60mg]Dextromethorphan tab(鋁箔 膠箔)\S__49496072_0.jpg,白色,,234,23,241,,,,#dbddf1,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[60mg]Dextromethorphan tab(鋁箔 膠箔)\S__49496073_0.jpg,白色,,44,23,241,,,,#f1ebdb,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[60mg]Dextromethorphan tab(鋁箔 膠箔)\S__49496074_0.jpg,白色,,40,24,234,,,,#eae3d4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Spironolactone 25mg\S__49471671_0.jpg,白色,,246,9,252,,,,#f4f3fc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Spironolactone 25mg\S__49471673_0.jpg,白色,,244,13,250,,,,#eeedfa,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Spironolactone 25mg\S__49471674_0.jpg,白色,,216,18,253,,,,#ebf2fd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Spironolactone 25mg\S__49471675_0.jpg,白色,,224,22,252,,,,#e6ecfc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Spironolactone 25mg\S__49471676_0.jpg,白色,,60,1,253,,,,#fdfdfc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Spironolactone 25mg\S__49471677_0.jpg,白色,,52,20,251,,,,#fbf8e7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Spironolactone 25mg\S__49471678_0.jpg,白色,,44,34,232,,,,#e8e0c9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Spironolactone 25mg\S__49471679_0.jpg,白色,,46,25,246,46,31,214,#f6f0de,#d6d0bc,0.655,0.345,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(黃)Dialicon tab (加利康錠)\S__49471662_0.jpg,黃色,,50,108,191,,,,#bfb16e,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(黃)Dialicon tab (加利康錠)\S__49471664_0.jpg,黃色,,50,108,196,,,,#c4b571,,1.0,,0.6,0.06
